,company name,industry33,stock market,stock number
2805,トラスト,小売業,東証2部,3347
2806,コックス,小売業,東証JASDAQスタンダード,9876
2807,東理ホールディングス,小売業,東証2部,5856
2808,パレモ・ホールディングス,小売業,東証JASDAQスタンダード,2778
2809,ワイズテーブルコーポレーション,小売業,東証2部,2798
2810,セキチュー,小売業,東証JASDAQスタンダード,9976
2811,ダイイチ,小売業,東証JASDAQスタンダード,7643
2812,ジェイグループホールディングス,小売業,東証マザーズ,3063
2813,ジュンテンドー,小売業,東証2部,9835
2814,藤久,小売業,東証1部,9966
2815,マキヤ,小売業,東証JASDAQスタンダード,9890
2816,大黒屋ホールディングス,小売業,東証2部,6993
2817,ライフフーズ,小売業,東証JASDAQスタンダード,3065
2818,ベクター,小売業,東証JASDAQスタンダード,2656
2819,マルシェ,小売業,東証1部,7524
2820,音通,小売業,東証2部,7647
2821,デファクトスタンダード,小売業,東証マザーズ,3545
2822,ドミー,小売業,名証2部,9924
2823,エー・ピーカンパニー,小売業,東証1部,3175
2824,スーパーバリュー,小売業,東証JASDAQスタンダード,3094
2825,トップカルチャー,小売業,東証1部,7640
2826,文教堂グループホールディングス,小売業,東証JASDAQスタンダード,9978
2827,JBイレブン,小売業,名証2部,3066
2828,ヒラキ,小売業,東証2部,3059
2829,アイエーグループ,小売業,東証JASDAQスタンダード,7509
2830,銀座ルノアール,小売業,東証JASDAQスタンダード,9853
2831,三洋堂ホールディングス,小売業,東証JASDAQスタンダード,3058
2832,オンリー,小売業,東証1部,3376
2833,エンチョー,小売業,東証JASDAQスタンダード,8208
2834,東天紅,小売業,東証1部,8181
2835,ティーライフ,小売業,東証1部,3172
2836,フライングガーデン,小売業,東証JASDAQスタンダード,3317
2837,リネットジャパングループ,小売業,東証マザーズ,3556
2838,タカキュー,小売業,東証1部,8166
2839,ファーマライズホールディングス,小売業,東証1部,2796
2840,関門海,小売業,東証2部,3372
2841,東京一番フーズ,小売業,東証1部,3067
2842,井筒屋,小売業,東証1部,8260
2843,さが美,小売業,東証1部,8201
2844,アプライド,小売業,東証JASDAQスタンダード,3020
2845,一六堂,小売業,東証1部,3366
2846,ワンダーコーポレーション,小売業,東証JASDAQスタンダード,3344
2847,ユニフォームネクスト,小売業,東証マザーズ,3566
2848,サンワカンパニー,小売業,東証マザーズ,3187
2849,まんだらけ,小売業,東証2部,2652
2850,ヤマノホールディングス,小売業,東証JASDAQスタンダード,7571
2851,ショクブン,小売業,東証2部,9969
2852,ジェーソン,小売業,東証JASDAQスタンダード,3080
2853,ホットマン,小売業,東証JASDAQスタンダード,3190
2854,ジェネレーションパス,小売業,東証マザーズ,3195
2855,ゼットン,小売業,名証セントレックス,3057
2856,マーケットエンタープライズ,小売業,東証マザーズ,3135
2857,ホリイフードサービス,小売業,東証JASDAQスタンダード,3077
2858,ハピネス・アンド・ディ,小売業,東証JASDAQスタンダード,3174
2859,北雄ラッキー,小売業,東証JASDAQスタンダード,2747
2860,ANAP,小売業,東証JASDAQスタンダード,3189
2861,富士山マガジンサービス,小売業,東証マザーズ,3138
2862,バナーズ,小売業,東証2部,3011
2863,アクサスホールディングス,小売業,東証JASDAQスタンダード,3536
2864,魚喜,小売業,東証2部,2683
2865,シー・ヴイ・エス・ベイエリア,小売業,東証1部,2687
2866,ミサワ,小売業,東証1部,3169
2867,大和,小売業,東証2部,8247
2868,丸千代山岡家,小売業,東証JASDAQスタンダード,3399
2869,グローバルダイニング,小売業,東証2部,7625
2870,フォーシーズホールディングス,小売業,東証2部,3726
2871,ICDAホールディングス,小売業,東証2部,3184
2872,マルヨシセンター,小売業,東証2部,7515
2873,銀座山形屋,小売業,東証JASDAQスタンダード,8215
2874,サダマツ,小売業,東証JASDAQスタンダード,2736
2875,ストリーム,小売業,東証マザーズ,3071
2876,ニチリョク,小売業,東証JASDAQスタンダード,7578
2877,テイツー,小売業,東証JASDAQスタンダード,7610
2878,ピクスタ,小売業,東証マザーズ,3416
2879,カルラ,小売業,東証JASDAQスタンダード,2789
2880,ありがとうサービス,小売業,東証JASDAQスタンダード,3177
2881,ファミリー,小売業,東証JASDAQスタンダード,8298
2882,フレンドリー,小売業,東証2部,8209
2883,パシフィックネット,小売業,東証2部,3021
2884,バッファロー,小売業,東証JASDAQスタンダード,3352
2885,スリーエフ,小売業,東証2部,7544
2886,東葛ホールディングス,小売業,東証JASDAQスタンダード,2754
2887,海帆,小売業,東証マザーズ,3133
2888,フジタコーポレーション,小売業,東証JASDAQスタンダード,3370
2889,白鳩,小売業,東証JASDAQスタンダード,3192
2890,エスエルディー,小売業,東証JASDAQスタンダード,3223
2891,小僧寿し,小売業,東証JASDAQスタンダード,9973
2892,ゴルフ・ドゥ,小売業,名証セントレックス,3032
2893,オートウェーブ,小売業,東証JASDAQスタンダード,2666
2894,ワットマン,小売業,東証JASDAQスタンダード,9927
2895,ZOA,小売業,東証JASDAQスタンダード,3375
2896,ながの東急百貨店,小売業,東証JASDAQスタンダード,9829
2897,21LADY,小売業,名証セントレックス,3346
2898,セキド,小売業,東証2部,9878
2899,夢みつけ隊,小売業,東証JASDAQスタンダード,2673
2900,さいか屋,小売業,東証2部,8254
2901,ゼネラル・オイスター,小売業,東証マザーズ,3224
2902,山陽百貨店,小売業,東証JASDAQスタンダード,8257
2903,買取王国,小売業,東証JASDAQスタンダード,3181
2904,サンオータス,小売業,東証JASDAQスタンダード,7623
2905,JEUGIA,小売業,東証2部,9826
2906,ワイエスフード,小売業,東証JASDAQスタンダード,3358
2907,ダイヤ通商,小売業,東証JASDAQスタンダード,7462
2908,シーズメン,小売業,東証JASDAQスタンダード,3083
2909,エコノス,小売業,札証アンビシャス,3136
2910,三菱UFJフィナンシャル・グループ,銀行業,東証1部,8306
2911,三井住友フィナンシャルグループ,銀行業,東証1部,8316
2912,ゆうちょ銀行,銀行業,東証1部,7182
2913,みずほフィナンシャルグループ,銀行業,東証1部,8411
2914,三井住友トラスト・ホールディングス,銀行業,東証1部,8309
2915,りそなホールディングス,銀行業,東証1部,8308
2916,コンコルディア・フィナンシャルグループ,銀行業,東証1部,7186
2917,千葉銀行,銀行業,東証1部,8331
2918,静岡銀行,銀行業,東証1部,8355
2919,めぶきフィナンシャルグループ,銀行業,東証1部,7167
2920,スルガ銀行,銀行業,東証1部,8358
2921,ふくおかフィナンシャルグループ,銀行業,東証1部,8354
2922,新生銀行,銀行業,東証1部,8303
2923,あおぞら銀行,銀行業,東証1部,8304
2924,セブン銀行,銀行業,東証1部,8410
2925,京都銀行,銀行業,東証1部,8369
2926,山口フィナンシャルグループ,銀行業,東証1部,8418
2927,八十二銀行,銀行業,東証1部,8359
2928,群馬銀行,銀行業,東証1部,8334
2929,九州フィナンシャルグループ,銀行業,東証1部,7180
2930,広島銀行,銀行業,東証1部,8379
2931,伊予銀行,銀行業,東証1部,8385
2932,中国銀行,銀行業,東証1部,8382
2933,西日本フィナンシャルホールディングス,銀行業,東証1部,7189
2934,ほくほくフィナンシャルグループ,銀行業,東証1部,8377
2935,七十七銀行,銀行業,東証1部,8341
2936,第四銀行,銀行業,東証1部,8324
2937,山陰合同銀行,銀行業,東証1部,8381
2938,阿波銀行,銀行業,東証1部,8388
2939,滋賀銀行,銀行業,東証1部,8366
2940,北洋銀行,銀行業,東証1部,8524
2941,京葉銀行,銀行業,東証1部,8544
2942,百五銀行,銀行業,東証1部,8368
2943,北國銀行,銀行業,東証1部,8363
2944,紀陽銀行,銀行業,東証1部,8370
2945,十六銀行,銀行業,東証1部,8356
2946,武蔵野銀行,銀行業,東証1部,8336
2947,大垣共立銀行,銀行業,東証1部,8361
2948,池田泉州ホールディングス,銀行業,東証1部,8714
2949,百十四銀行,銀行業,東証1部,8386
2950,沖縄銀行,銀行業,東証1部,8397
2951,関西アーバン銀行,銀行業,東証1部,8545
2952,南都銀行,銀行業,東証1部,8367
2953,東邦銀行,銀行業,東証1部,8346
2954,東京TYフィナンシャルグループ,銀行業,東証1部,7173
2955,トモニホールディングス,銀行業,東証1部,8600
2956,名古屋銀行,銀行業,東証1部,8522
2957,山梨中央銀行,銀行業,東証1部,8360
2958,みなと銀行,銀行業,東証1部,8543
2959,岩手銀行,銀行業,東証1部,8345
2960,山形銀行,銀行業,東証1部,8344
2961,青森銀行,銀行業,東証1部,8342
2962,大分銀行,銀行業,東証1部,8392
2963,四国銀行,銀行業,東証1部,8387
2964,宮崎銀行,銀行業,東証1部,8393
2965,福井銀行,銀行業,東証1部,8362
2966,琉球銀行,銀行業,東証1部,8399
2967,北越銀行,銀行業,東証1部,8325
2968,愛知銀行,銀行業,東証1部,8527
2969,東和銀行,銀行業,東証1部,8558
2970,秋田銀行,銀行業,東証1部,8343
2971,愛媛銀行,銀行業,東証1部,8541
2972,十八銀行,銀行業,東証1部,8396
2973,栃木銀行,銀行業,東証1部,8550
2974,中京銀行,銀行業,東証1部,8530
2975,佐賀銀行,銀行業,東証1部,8395
2976,フィデアホールディングス,銀行業,東証1部,8713
2977,千葉興業銀行,銀行業,東証1部,8337
2978,富山第一銀行,銀行業,東証1部,7184
2979,三重銀行,銀行業,東証1部,8374
2980,第三銀行,銀行業,東証1部,8529
2981,じもとホールディングス,銀行業,東証1部,7161
2982,みちのく銀行,銀行業,東証1部,8350
2983,筑波銀行,銀行業,東証1部,8338
2984,清水銀行,銀行業,東証1部,8364
2985,北日本銀行,銀行業,東証1部,8551
2986,大光銀行,銀行業,東証1部,8537
2987,富山銀行,銀行業,東証1部,8365
2988,大東銀行,銀行業,東証1部,8563
2989,福島銀行,銀行業,東証1部,8562
2990,トマト銀行,銀行業,東証1部,8542
2991,長野銀行,銀行業,東証1部,8521
2992,鳥取銀行,銀行業,東証1部,8383
2993,東北銀行,銀行業,東証1部,8349
2994,筑邦銀行,銀行業,福証,8398
2995,高知銀行,銀行業,東証1部,8416
2996,南日本銀行,銀行業,福証,8554
2997,福岡中央銀行,銀行業,福証,8540
2998,宮崎太陽銀行,銀行業,福証,8560
2999,島根銀行,銀行業,東証1部,7150
3000,豊和銀行,銀行業,福証,8559
3001,野村ホールディングス,証券・商品,東証1部,8604
3002,大和証券グループ本社,証券・商品,東証1部,8601
3003,SBIホールディングス,証券・商品,東証1部,8473
3004,松井証券,証券・商品,東証1部,8628
3005,ジャフコ,証券・商品,東証1部,8595
3006,東海東京フィナンシャル・ホールディングス,証券・商品,東証1部,8616
3007,岡三証券グループ,証券・商品,東証1部,8609
3008,FPG,証券・商品,東証1部,7148
3009,カブドットコム証券,証券・商品,東証1部,8703
3010,マネックスグループ,証券・商品,東証1部,8698
3011,GMOフィナンシャルホールディングス,証券・商品,東証JASDAQスタンダード,7177
3012,ジャパンインベストメントアドバイザー,証券・商品,東証マザーズ,7172
3013,丸三証券,証券・商品,東証1部,8613
3014,スパークス・グループ,証券・商品,東証JASDAQスタンダード,8739
3015,いちよし証券,証券・商品,東証1部,8624
3016,極東証券,証券・商品,東証1部,8706
3017,澤田ホールディングス,証券・商品,東証JASDAQスタンダード,8699
3018,藍澤證券,証券・商品,東証1部,8708
3019,岩井コスモホールディングス,証券・商品,東証1部,8707
3020,水戸証券,証券・商品,東証1部,8622
3021,東洋証券,証券・商品,東証1部,8614
3022,マーキュリアインベストメント,証券・商品,東証1部,7190
3023,だいこう証券ビジネス,証券・商品,東証1部,8692
3024,Oakキャピタル,証券・商品,東証2部,3113
3025,マネーパートナーズグループ,証券・商品,東証1部,8732
3026,光世証券,証券・商品,東証1部,8617
3027,トレイダーズホールディングス,証券・商品,東証JASDAQスタンダード,8704
3028,フューチャーベンチャーキャピタル,証券・商品,東証JASDAQスタンダード,8462
3029,ヒロセ通商,証券・商品,東証JASDAQスタンダード,7185
3030,あかつき本社,証券・商品,東証2部,8737
3031,日本アジア投資,証券・商品,東証1部,8518
3032,インヴァスト証券,証券・商品,東証JASDAQスタンダード,8709
3033,アジア開発キャピタル,証券・商品,東証2部,9318
3034,丸八証券,証券・商品,東証JASDAQスタンダード,8700
3035,アストマックス,証券・商品,東証JASDAQスタンダード,7162
3036,今村証券,証券・商品,東証JASDAQスタンダード,7175
3037,第一商品,証券・商品,東証JASDAQスタンダード,8746
3038,小林洋行,証券・商品,東証1部,8742
3039,豊商事,証券・商品,東証JASDAQスタンダード,8747
3040,フジトミ,証券・商品,東証JASDAQスタンダード,8740
3041,岡藤ホールディングス,証券・商品,東証JASDAQスタンダード,8705
3042,東京海上ホールディングス,保険業,東証1部,8766
3043,第一生命ホールディングス,保険業,東証1部,8750
3044,MS＆ADインシュアランスグループホールディングス,保険業,東証1部,8725
3045,SOMPOホールディングス,保険業,東証1部,8630
3046,かんぽ生命保険,保険業,東証1部,7181
3047,T＆Dホールディングス,保険業,東証1部,8795
3048,ソニーフィナンシャルホールディングス,保険業,東証1部,8729
3049,アニコムホールディングス,保険業,東証1部,8715
3050,ニュートン・フィナンシャル・コンサルティング,保険業,東証JASDAQスタンダード,7169
3051,アドバンスクリエイト,保険業,東証1部,8798
3052,ライフネット生命保険,保険業,東証マザーズ,7157
3053,アドバンテッジリスクマネジメント,保険業,東証1部,8769
3054,アメリカン・インターナショナル・グループ・インク,保険業,東証1部,8685
3055,アフラック・インコーポレーテッド,保険業,東証1部,8686
3056,三菱地所,不動産業,東証1部,8802
3057,三井不動産,不動産業,東証1部,8801
3058,住友不動産,不動産業,東証1部,8830
3059,ヒューリック,不動産業,東証1部,3003
3060,飯田グループホールディングス,不動産業,東証1部,3291
3061,東急不動産ホールディングス,不動産業,東証1部,3289
3062,イオンモール,不動産業,東証1部,8905
3063,野村不動産ホールディングス,不動産業,東証1部,3231
3064,エヌ・ティ・ティ都市開発,不動産業,東証1部,8933
3065,パーク24,不動産業,東証1部,4666
3066,日本空港ビルデング,不動産業,東証1部,9706
3067,オープンハウス,不動産業,東証1部,3288
3068,東京建物,不動産業,東証1部,8804
3069,レオパレス21,不動産業,東証1部,8848
3070,いちご,不動産業,東証1部,2337
3071,大京,不動産業,東証1部,8840
3072,ダイビル,不動産業,東証1部,8806
3073,スターツコーポレーション,不動産業,東証1部,8850
3074,テーオーシー,不動産業,東証1部,8841
3075,日本アセットマーケティング,不動産業,東証マザーズ,8922
3076,プレサンスコーポレーション,不動産業,東証1部,3254
3077,カチタス,不動産業,東証1部,8919
3078,ユニゾホールディングス,不動産業,東証1部,3258
3079,ティーケーピー,不動産業,東証マザーズ,3479
3080,ゴールドクレスト,不動産業,東証1部,8871
3081,平和不動産,不動産業,東証1部,8803
3082,レーサム,不動産業,東証JASDAQスタンダード,8890
3083,日本駐車場開発,不動産業,東証1部,2353
3084,タカラレーベン,不動産業,東証1部,8897
3085,三栄建築設計,不動産業,東証1部,3228
3086,サンフロンティア不動産,不動産業,東証1部,8934
3087,トーセイ,不動産業,東証1部,8923
3088,三重交通グループホールディングス,不動産業,東証1部,3232
3089,日本エスコン,不動産業,東証1部,8892
3090,京阪神ビルディング,不動産業,東証1部,8818
3091,サムティ,不動産業,東証1部,3244
3092,シノケングループ,不動産業,東証JASDAQスタンダード,8909
3093,日神不動産,不動産業,東証1部,8881
3094,フージャースホールディングス,不動産業,東証1部,3284
3095,ケイアイスター不動産,不動産業,東証1部,3465
3096,東京楽天地,不動産業,東証1部,8842
3097,日本エスリード,不動産業,東証1部,8877
3098,空港施設,不動産業,東証1部,8864
3099,エフ・ジェー・ネクスト,不動産業,東証1部,8935
3100,スター・マイカ,不動産業,東証1部,3230
3101,フジ住宅,不動産業,東証1部,8860
3102,日本管理センター,不動産業,東証1部,3276
3103,日本商業開発,不動産業,東証1部,3252
3104,ファースト住建,不動産業,東証1部,8917
3105,エリアリンク,不動産業,東証マザーズ,8914
3106,ムゲンエステート,不動産業,東証1部,3299
3107,パラカ,不動産業,東証1部,4809
3108,プロスペクト,不動産業,東証2部,3528
3109,アルデプロ,不動産業,東証2部,8925
3110,ディア・ライフ,不動産業,東証1部,3245
3111,明和地所,不動産業,東証1部,8869
3112,ハウスドゥ,不動産業,東証1部,3457
3113,コスモスイニシア,不動産業,東証JASDAQスタンダード,8844
3114,青山財産ネットワークス,不動産業,東証2部,8929
3115,シーアールイー,不動産業,東証1部,3458
3116,ジェイ・エス・ビー,不動産業,東証2部,3480
3117,アスコット,不動産業,東証JASDAQスタンダード,3264
3118,サンヨーハウジング名古屋,不動産業,東証1部,8904
3119,穴吹興産,不動産業,東証1部,8928
3120,ロードスターキャピタル,不動産業,東証マザーズ,3482
3121,グランディハウス,不動産業,東証1部,8999
3122,ビーロット,不動産業,東証マザーズ,3452
3123,ファーストブラザーズ,不動産業,東証1部,3454
3124,毎日コムネット,不動産業,東証JASDAQスタンダード,8908
3125,ハウスコム,不動産業,東証JASDAQスタンダード,3275
3126,アパマンショップホールディングス,不動産業,東証JASDAQスタンダード,8889
3127,センチュリー21・ジャパン,不動産業,東証JASDAQスタンダード,8898
3128,ヨシコン,不動産業,東証JASDAQスタンダード,5280
3129,コーセーアールイー,不動産業,東証1部,3246
3130,エー・ディー・ワークス,不動産業,東証1部,3250
3131,テンポイノベーション,不動産業,東証マザーズ,3484
3132,ランド,不動産業,東証1部,8918
3133,リベレステ,不動産業,東証JASDAQスタンダード,8887
3134,THEグローバル社,不動産業,東証1部,3271
3135,明豊エンタープライズ,不動産業,東証JASDAQスタンダード,8927
3136,LCホールディングス,不動産業,東証JASDAQグロース,8938
3137,ツノダ,不動産業,名証2部,7308
3138,和田興産,不動産業,東証JASDAQスタンダード,8931
3139,日本社宅サービス,不動産業,東証2部,8945
3140,インテリックス,不動産業,東証1部,8940
3141,サンセイランディック,不動産業,東証1部,3277
3142,グローバル・リンク・マネジメント,不動産業,東証マザーズ,3486
3143,イーグランド,不動産業,東証1部,3294
3144,アーバネットコーポレーション,不動産業,東証JASDAQスタンダード,3242
3145,ランドビジネス,不動産業,東証1部,8944
3146,グッドコムアセット,不動産業,東証2部,3475
3147,アズマハウス,不動産業,東証JASDAQスタンダード,3293
3148,イントランス,不動産業,東証マザーズ,3237
3149,エストラスト,不動産業,東証1部,3280
3150,G-FACTORY,不動産業,東証マザーズ,3474
3151,アグレ都市デザイン,不動産業,東証2部,3467
3152,プロパスト,不動産業,東証JASDAQスタンダード,3236
3153,エリアクエスト,不動産業,東証2部,8912
3154,プロパティエージェント,不動産業,東証2部,3464
3155,JALCOホールディングス,不動産業,東証JASDAQスタンダード,6625
3156,AMBITION,不動産業,東証マザーズ,3300
3157,日住サービス,不動産業,東証2部,8854
3158,新日本建物,不動産業,東証JASDAQスタンダード,8893
3159,ウィル,不動産業,東証2部,3241
3160,ウッドフレンズ,不動産業,東証JASDAQスタンダード,8886
3161,パルマ,不動産業,東証マザーズ,3461
3162,ファンドクリエーショングループ,不動産業,東証JASDAQスタンダード,3266
3163,ストライダーズ,不動産業,東証JASDAQスタンダード,9816
3164,東武住販,不動産業,東証JASDAQスタンダード,3297
3165,フォーライフ,不動産業,東証マザーズ,3477
3166,ラ・アトレ,不動産業,東証JASDAQグロース,8885
3167,エムジーホーム,不動産業,東証2部,8891
3168,RISE,不動産業,東証JASDAQスタンダード,8836
3169,デュアルタップ,不動産業,東証JASDAQスタンダード,3469
3170,アーバンライフ,不動産業,東証2部,8851
3171,サンウッド,不動産業,東証JASDAQスタンダード,8903
3172,ASIANSTAR,不動産業,東証JASDAQスタンダード,8946
3173,アールエイジ,不動産業,東証マザーズ,3248
3174,ハウスフリーダム,不動産業,福証Q-Board,8996
3175,トラストホールディングス,不動産業,東証マザーズ,3286
3176,エムティジェネックス,不動産業,東証JASDAQスタンダード,9820
3177,セントラル総合開発,不動産業,東証2部,3238
3178,ビジネス・ワンホールディングス,不動産業,福証Q-Board,4827
3179,原弘産,不動産業,東証2部,8894
3180,グランディーズ,不動産業,東証マザーズ,3261
3181,誠建設工業,不動産業,東証2部,8995
3182,エスポア,不動産業,名証セントレックス,3260
3183,日本郵政,サービス業,東証1部,6178
3184,リクルートホールディングス,サービス業,東証1部,6098
3185,オリエンタルランド,サービス業,東証1部,4661
3186,セコム,サービス業,東証1部,9735
3187,楽天,サービス業,東証1部,4755
3188,電通,サービス業,東証1部,4324
3189,エムスリー,サービス業,東証1部,2413
3190,ユー・エス・エス,サービス業,東証1部,4732
3191,パーソルホールディングス,サービス業,東証1部,2181
3192,綜合警備保障,サービス業,東証1部,2331
3193,博報堂DYホールディングス,サービス業,東証1部,2433
3194,RIZAPグループ,サービス業,札証アンビシャス,2928
3195,サイバーエージェント,サービス業,東証1部,4751
3196,リログループ,サービス業,東証1部,8876
3197,日本M＆Aセンター,サービス業,東証1部,2127
3198,ミクシィ,サービス業,東証マザーズ,2121
3199,ベネッセホールディングス,サービス業,東証1部,9783
3200,カカクコム,サービス業,東証1部,2371
3201,ディー・エヌ・エー,サービス業,東証1部,2432
3202,みらかホールディングス,サービス業,東証1部,4544
3203,リゾートトラスト,サービス業,東証1部,4681
3204,エイチ・アイ・エス,サービス業,東証1部,9603
3205,エン・ジャパン,サービス業,東証JASDAQスタンダード,4849
3206,イオンディライト,サービス業,東証1部,9787
3207,テクノプロ・ホールディングス,サービス業,東証1部,6028
3208,ベネフィット・ワン,サービス業,東証2部,2412
3209,アウトソーシング,サービス業,東証1部,2427
3210,ラウンドワン,サービス業,東証1部,4680
3211,ケネディクス,サービス業,東証1部,4321
3212,共立メンテナンス,サービス業,東証1部,9616
3213,メイテック,サービス業,東証1部,9744
3214,ディップ,サービス業,東証1部,2379
3215,ダスキン,サービス業,東証1部,4665
3216,エス・エム・エス,サービス業,東証1部,2175
3217,乃村工藝社,サービス業,東証1部,9716
3218,D.A.コンソーシアムホールディングス,サービス業,東証2部,6534
3219,アサツーディ・ケイ,サービス業,東証1部,9747
3220,トランス・コスモス,サービス業,東証1部,9715
3221,船井総研ホールディングス,サービス業,東証1部,9757
3222,東祥,サービス業,東証1部,8920
3223,ジャパンマテリアル,サービス業,東証1部,6055
3224,UTグループ,サービス業,東証JASDAQスタンダード,2146
3225,ダイセキ,サービス業,東証1部,9793
3226,帝国ホテル,サービス業,東証2部,9708
3227,カナモト,サービス業,東証1部,9678
3228,ビー・エム・エル,サービス業,東証1部,4694
3229,LIFULL,サービス業,東証1部,2120
3230,東京都競馬,サービス業,東証1部,9672
3231,M＆Aキャピタルパートナーズ,サービス業,東証1部,6080
3232,EPSホールディングス,サービス業,東証1部,4282
3233,東京ドーム,サービス業,東証1部,9681
3234,コシダカホールディングス,サービス業,東証1部,2157
3235,ぴあ,サービス業,東証1部,4337
3236,ニチイ学館,サービス業,東証1部,9792
3237,ベルシステム24ホールディングス,サービス業,東証1部,6183
3238,リンクアンドモチベーション,サービス業,東証1部,2170
3239,西尾レントオール,サービス業,東証1部,9699
3240,イオンファンタジー,サービス業,東証1部,4343
3241,パソナグループ,サービス業,東証1部,2168
3242,ジェイエイシーリクルートメント,サービス業,東証1部,2124
3243,トーカイ,サービス業,東証1部,9729
3244,プレステージ・インターナショナル,サービス業,東証1部,4290
3245,りらいあコミュニケーションズ,サービス業,東証1部,4708
3246,ユナイテッド,サービス業,東証マザーズ,2497
3247,インフォマート,サービス業,東証1部,2492
3248,フルキャストホールディングス,サービス業,東証1部,4848
3249,日本管財,サービス業,東証1部,9728
3250,ソラスト,サービス業,東証1部,6197
3251,夢真ホールディングス,サービス業,東証JASDAQスタンダード,2362
3252,ナガワ,サービス業,東証1部,9663
3253,ベクトル,サービス業,東証1部,6058
3254,ツクイ,サービス業,東証1部,2398
3255,WDBホールディングス,サービス業,東証1部,2475
3256,Gunosy,サービス業,東証1部,6047
3257,ファンコミュニケーションズ,サービス業,東証1部,2461
3258,歌舞伎座,サービス業,東証2部,9661
3259,クックパッド,サービス業,東証1部,2193
3260,トラスト・テック,サービス業,東証1部,2154
3261,ぐるなび,サービス業,東証1部,2440
3262,丹青社,サービス業,東証1部,9743
3263,ワールドホールディングス,サービス業,東証1部,2429
3264,アミューズ,サービス業,東証1部,4301
3265,山田コンサルティンググループ,サービス業,東証JASDAQスタンダード,4792
3266,日本工営,サービス業,東証1部,1954
3267,イトクロ,サービス業,東証マザーズ,6049
3268,セコム上信越,サービス業,東証2部,4342
3269,東京個別指導学院,サービス業,東証1部,4745
3270,ストライク,サービス業,東証1部,6196
3271,日本ハウズイング,サービス業,東証2部,4781
3272,ライク,サービス業,東証1部,2462
3273,ベイカレント・コンサルティング,サービス業,東証マザーズ,6532
3274,アルプス技研,サービス業,東証1部,4641
3275,セントラルスポーツ,サービス業,東証1部,4801
3276,KNT-CTホールディングス,サービス業,東証1部,9726
3277,スタジオアリス,サービス業,東証1部,2305
3278,リソー教育,サービス業,東証1部,4714
3279,セプテーニ・ホールディングス,サービス業,東証JASDAQスタンダード,4293
3280,GCA,サービス業,東証1部,2174
3281,藤田観光,サービス業,東証1部,9722
3282,スペース,サービス業,東証1部,9622
3283,ナガセ,サービス業,東証JASDAQスタンダード,9733
3284,応用地質,サービス業,東証1部,9755
3285,よみうりランド,サービス業,東証1部,9671
3286,メタップス,サービス業,東証マザーズ,6172
3287,ルネサンス,サービス業,東証1部,2378
3288,IBJ,サービス業,東証1部,6071
3289,イチネンホールディングス,サービス業,東証1部,9619
3290,リニカル,サービス業,東証1部,2183
3291,エボラブルアジア,サービス業,東証1部,6191
3292,ジャパンエレベーターサービスホールディングス,サービス業,東証マザーズ,6544
3293,ウィルグループ,サービス業,東証1部,6089
3294,明光ネットワークジャパン,サービス業,東証1部,4668
3295,グレイステクノロジー,サービス業,東証マザーズ,6541
3296,シーティーエス,サービス業,東証1部,4345
3297,ジーニー,サービス業,東証マザーズ,6562
3298,LITALICO,サービス業,東証1部,6187
3299,セントラル警備保障,サービス業,東証1部,9740
3300,フリークアウト・ホールディングス,サービス業,東証マザーズ,6094
3301,MS-Japan,サービス業,東証1部,6539
3302,クイック,サービス業,東証1部,4318
3303,アドベンチャー,サービス業,東証マザーズ,6030
3304,シミックホールディングス,サービス業,東証1部,2309
3305,三協フロンテア,サービス業,東証JASDAQスタンダード,9639
3306,モーニングスター,サービス業,東証JASDAQスタンダード,4765
3307,弁護士ドットコム,サービス業,東証マザーズ,6027
3308,御園座,サービス業,名証2部,9664
3309,オプトホールディング,サービス業,東証1部,2389
3310,東急レクリエーション,サービス業,東証2部,9631
3311,アトラエ,サービス業,東証マザーズ,6194
3312,ツカダ・グローバルホールディング,サービス業,東証1部,2418
3313,タケエイ,サービス業,東証1部,2151
3314,エイジス,サービス業,東証JASDAQスタンダード,4659
3315,ステップ,サービス業,東証1部,9795
3316,ウェルビー,サービス業,東証マザーズ,6556
3317,エスアールジータカミヤ,サービス業,東証1部,2445
3318,学情,サービス業,東証1部,2301
3319,JPホールディングス,サービス業,東証1部,2749
3320,日本空調サービス,サービス業,東証1部,4658
3321,GameWith,サービス業,東証マザーズ,6552
3322,イー・ガーディアン,サービス業,東証1部,6050
3323,エナリス,サービス業,東証マザーズ,6079
3324,アスカネット,サービス業,東証マザーズ,2438
3325,アイモバイル,サービス業,東証マザーズ,6535
3326,インソース,サービス業,東証1部,6200
3327,クリーク・アンド・リバー社,サービス業,東証1部,4763
3328,アドウェイズ,サービス業,東証マザーズ,2489
3329,ネクシィーズグループ,サービス業,東証1部,4346
3330,バリューコマース,サービス業,東証1部,2491
3331,ソウルドアウト,サービス業,東証マザーズ,6553
3332,FRONTEO,サービス業,東証マザーズ,2158
3333,アイ・ケイ・ケイ,サービス業,東証1部,2198
3334,エスクロー・エージェント・ジャパン,サービス業,東証1部,6093
3335,リソルホールディングス,サービス業,東証1部,5261
3336,新日本科学,サービス業,東証1部,2395
3337,ヒューマンホールディングス,サービス業,東証JASDAQスタンダード,2415
3338,アサンテ,サービス業,東証1部,6073
3339,ドリームインキュベータ,サービス業,東証1部,4310
3340,ウェルネット,サービス業,東証1部,2428
3341,アメイズ,サービス業,福証,6076
